card_no,address,short_name,parent,batch_no,province,city,area
372425,山东省德州地区齐河县(1982),德州市,370000,1,山东,德州,德州市
372426,山东省德州地区禹城市(1982),德州市,370000,1,山东,德州,德州市
372427,山东省德州地区乐陵市(1982),德州市,370000,1,山东,德州,德州市
372428,山东省德州地区临邑县(1982),德州市,370000,1,山东,德州,德州市
372429,山东省德州地区商河县(1982),德州市,370000,1,山东,德州,德州市
372430,山东省德州地区济阳县(1982),德州市,370000,1,山东,德州,德州市
372431,山东省德州地区宁津县(1982),德州市,370000,1,山东,德州,德州市
372432,山东省德州地区庆云县(1982),德州市,370000,1,山东,德州,德州市
372500,聊城市,聊城市,370000,1,山东,聊城,聊城市
372501,山东省聊城地区聊城市,聊城市,370000,1,山东,聊城,聊城市
372502,山东省聊城地区临清市,聊城市,370000,1,山东,聊城,聊城市
372521,山东省聊城地区聊城县(1982),聊城市,370000,1,山东,聊城,聊城市
372522,山东省聊城地区阳谷县(1982),聊城市,370000,1,山东,聊城,聊城市
372523,山东省聊城地区莘县(1982),聊城市,370000,1,山东,聊城,聊城市
372524,山东省聊城地区茌平县(1982),聊城市,370000,1,山东,聊城,聊城市
372525,山东省聊城地区东阿县(1982),聊城市,370000,1,山东,聊城,聊城市
372526,山东省聊城地区冠县(1982)3078,聊城市,370000,1,山东,聊城,聊城市
372528,山东省聊城地区临清县(1982),聊城市,370000,1,山东,聊城,聊城市
372600,泰安市,泰安市,370000,1,山东,泰安,泰安市
372601,山东省泰安地区泰安市(1982),泰安市,370000,1,山东,泰安,泰安市
372602,山东泰安地区--莱芜市(19830830--19851231),泰安市,370000,1,山东,泰安,泰安市
372603,山东泰安地区--新泰市(19830830--19851231),泰安市,370000,1,山东,泰安,泰安市
372621,山东省泰安地区(1982)泰安,泰安市,370000,1,山东,泰安,泰安市
372622,山东省泰安地区莱芜县(1982),泰安市,370000,1,山东,泰安,泰安市
372623,山东省泰安地区新泰县(1982),泰安市,370000,1,山东,泰安,泰安市
372624,山东省泰安地区宁阳县(1982),泰安市,370000,1,山东,泰安,泰安市
372625,山东省泰安地区肥城县(1982),泰安市,370000,1,山东,泰安,泰安市
372626,山东省泰安地区东平县(1982),泰安市,370000,1,山东,泰安,泰安市
372627,山东省泰安地区平阴县(1982),泰安市,370000,1,山东,泰安,泰安市
372628,山东泰安地区--新汶(19820101--19830829),泰安市,370000,1,山东,泰安,泰安市
372629,山东泰安地区--汶上(19830330--19850326),泰安市,370000,1,山东,泰安,泰安市
372630,山东泰安地区--泗水(19830330--19850326),泰安市,370000,1,山东,泰安,泰安市
372700,济宁市,济宁市,370000,1,山东,济宁,济宁市
372701,山东省济宁地区济宁市(1982),济宁市,370000,1,山东,济宁,济宁市
372721,山东省济宁地区济宁县(1982),济宁市,370000,1,山东,济宁,济宁市
372722,山东省济宁地区兖州县(1982),济宁市,370000,1,山东,济宁,济宁市
372723,山东省济宁地区曲阜县(1982),济宁市,370000,1,山东,济宁,济宁市
372724,山东省济宁地区泗水县(1982),济宁市,370000,1,山东,济宁,济宁市
372725,山东省济宁地区邹县(1982),济宁市,370000,1,山东,济宁,济宁市
372726,山东省济宁地区微山县(1982),济宁市,370000,1,山东,济宁,济宁市
372727,山东省济宁地区鱼台县(1982),济宁市,370000,1,山东,济宁,济宁市
372728,山东省济宁地区金乡县(1982),济宁市,370000,1,山东,济宁,济宁市
372729,山东省济宁地区嘉祥县(1982),济宁市,370000,1,山东,济宁,济宁市
372730,山东省济宁地区汶上县(1982),济宁市,370000,1,山东,济宁,济宁市
372800,临沂市,临沂市,370000,1,山东,临沂,临沂市
372801,山东省临沂地区临沂市,临沂市,370000,1,山东,临沂,临沂市
372802,山东省临沂地区日照市,临沂市,370000,1,山东,临沂,临沂市
372821,山东省临沂地区临沂县(1982),临沂市,370000,1,山东,临沂,临沂市
372822,山东省临沂地区郯城县(1982),临沂市,370000,1,山东,临沂,临沂市
372823,山东省临沂地区苍山县(1982),临沂市,370000,1,山东,临沂,临沂市
372824,山东省临沂地区莒南县(1982),临沂市,370000,1,山东,临沂,临沂市
372825,山东临沂地区--日照(19820101--19850321),临沂市,370000,1,山东,临沂,临沂市
372826,山东省临沂地区莒县(1982),临沂市,370000,1,山东,临沂,临沂市
372827,山东省临沂地区沂水县(1982),临沂市,370000,1,山东,临沂,临沂市
372828,山东省临沂地区沂源县(1982)3117,临沂市,370000,1,山东,临沂,临沂市
372830,山东省临沂地区平邑县(1982),临沂市,370000,1,山东,临沂,临沂市
372831,山东省临沂地区费县(1982),临沂市,370000,1,山东,临沂,临沂市
372832,山东省临沂地区沂南县(1982),临沂市,370000,1,山东,临沂,临沂市
372833,山东省临沂地区临沭县(1982),临沂市,370000,1,山东,临沂,临沂市
372900,菏泽市,菏泽市,370000,1,山东,菏泽,菏泽市
372901,山东省菏泽地区菏泽市(2000年撤销),菏泽市,370000,1,山东,菏泽,菏泽市
372921,山东省菏泽地区菏泽县(1982),菏泽市,370000,1,山东,菏泽,菏泽市
372922,山东省菏泽地区曹县(2000年撤销),菏泽市,370000,1,山东,菏泽,菏泽市
372923,山东省菏泽地区定陶县(2000年撤销),菏泽市,370000,1,山东,菏泽,菏泽市
372924,山东省菏泽地区成武县(2000年撤销),菏泽市,370000,1,山东,菏泽,菏泽市
372925,山东省菏泽地区单县(2000年撤销),菏泽市,370000,1,山东,菏泽,菏泽市
372926,山东省菏泽地区巨野县(2000年撤销),菏泽市,370000,1,山东,菏泽,菏泽市
372927,山东省菏泽地区梁山县(1982),菏泽市,370000,1,山东,菏泽,菏泽市
372928,山东省菏泽地区郓城县(2000年撤销),菏泽市,370000,1,山东,菏泽,菏泽市
372929,山东省菏泽地区鄄城县(2000年撤销),菏泽市,370000,1,山东,菏泽,菏泽市
372930,山东省菏泽地区东明县(2000年撤销),菏泽市,370000,1,山东,菏泽,菏泽市
379000,省直辖行政单位,省直辖行政单位,370000,1,山东,省直辖,
379001,山东省省直辖行政单位青州市,省直辖行政单位,370000,1,山东,青州,
379002,山东省省直辖行政单位龙口市,省直辖行政单位,370000,1,山东,龙口,
379003,山东省省直辖行政单位曲阜市,省直辖行政单位,370000,1,山东,曲阜,
379004,山东省省直辖行政单位莱芜市,省直辖行政单位,370000,1,山东,莱芜,
379005,山东省省直辖行政单位新泰市,省直辖行政单位,370000,1,山东,新泰,
379006,山东省省直辖行政单位胶州市,省直辖行政单位,370000,1,山东,胶州,
379007,山东省省直辖行政单位诸城市,省直辖行政单位,370000,1,山东,诸城,
379008,山东省省直辖行政单位莱阳市,省直辖行政单位,370000,1,山东,莱阳,
379009,山东省省直辖行政单位莱州市,省直辖行政单位,370000,1,山东,莱州,
379010,山东省省直辖行政单位藤州市,省直辖行政单位,370000,1,山东,藤州,
379011,山东省省直辖行政单位文登市,省直辖行政单位,370000,1,山东,文登,
379012,山东省省直辖行政单位荣城市,省直辖行政单位,370000,1,山东,荣城,
410000,河南省,河南省,ROOT,1,河南,河南,河南省
410100,河南省郑州市,郑州市,410000,1,河南,郑州,郑州市
410101,河南省郑州市市辖区,市辖区,410100,1,河南,郑州,市辖区
410102,河南省郑州市中原区,中原区,410100,1,河南,郑州,中原区
410103,河南省郑州市二七区,二七区,410100,1,河南,郑州,二七区
410104,河南省郑州市管城回族区,管城回族区,410100,1,河南,郑州,管城回族区
410105,河南省郑州市金水区,金水区,410100,1,河南,郑州,金水区
410106,河南省郑州市上街区,上街区,410100,1,河南,郑州,上街区
410107,河南省郑州市新密区3156,郑州市,410100,1,河南,郑州,郑州市
410108,河南省郑州市惠济区,惠济区,410100,1,河南,郑州,惠济区
410111,河南省郑州市金海区,郑州市,410100,1,河南,郑州,郑州市
410112,河南省郑州市郊区,郑州市,410100,1,河南,郑州,郑州市
410120,河南郑州市区(19820101--19830831),郑州市,410100,1,河南,郑州,郑州市
410121,河南省郑州市荥阳县,郑州市,410100,1,河南,郑州,郑州市
410122,河南省郑州市中牟县,中牟县,410100,1,河南,郑州,中牟县
410123,河南省郑州市新郑县,郑州市,410100,1,河南,郑州,郑州市
410124,河南省郑州市巩县,郑州市,410100,1,河南,郑州,郑州市
410125,河南省郑州市登封县,郑州市,410100,1,河南,郑州,郑州市
410126,河南省郑州市密县,郑州市,410100,1,河南,郑州,郑州市
410181,河南省郑州市巩义市,巩义市,410100,1,河南,郑州,巩义市
410182,河南省郑州市荥阳市,荥阳市,410100,1,河南,郑州,荥阳市
410183,河南省郑州市新密市,新密市,410100,1,河南,郑州,新密市
410184,河南省郑州市新郑市,新郑市,410100,1,河南,郑州,新郑市
410185,河南省郑州市登封市,登封市,410100,1,河南,郑州,登封市
410186,河南省郑州市郑州市高新技术开发区,郑州市,410100,1,河南,郑州,郑州市
410188,河南省郑州市郑州矿区,郑州市,410100,1,河南,郑州,郑州市
410200,河南省开封市,开封市,410000,1,河南,开封,开封市
410201,河南省开封市市辖区,市辖区,410200,1,河南,开封,市辖区
410202,河南省开封市龙亭区,龙亭区,410200,1,河南,开封,龙亭区
410203,河南省开封市顺河回族区,顺河回族区,410200,1,河南,开封,顺河回族区
410204,河南省开封市鼓楼区,鼓楼区,410200,1,河南,开封,鼓楼区
410205,河南省开封市禹王台区,禹王台区,410200,1,河南,开封,禹王台区
410211,河南省开封市金明区,金明区,410200,1,河南,开封,金明区
410212,河南省开封市祥符区,祥符区,410200,1,河南,开封,祥符区
410221,河南省开封市杞县,杞县,410200,1,河南,开封,杞县
410222,河南省开封市通许县,通许县,410200,1,河南,开封,通许县
410223,河南省开封市尉氏县,尉氏县,410200,1,河南,开封,尉氏县
410224,河南省开封市开封县,开封市,410200,1,河南,开封,开封市
410225,河南省开封市兰考县,兰考县,410200,1,河南,开封,兰考县
410300,河南省洛阳市,洛阳市,410000,1,河南,洛阳,洛阳市
410301,河南省洛阳市市辖区,市辖区,410300,1,河南,洛阳,市辖区
410302,河南省洛阳市老城区,老城区,410300,1,河南,洛阳,老城区
410303,河南省洛阳市西工区,西工区,410300,1,河南,洛阳,西工区
410304,河南省洛阳市瀍河回族区,瀍河回族区,410300,1,河南,洛阳,瀍河回族区
410305,河南省洛阳市涧西区,涧西区,410300,1,河南,洛阳,涧西区
410306,河南省洛阳市吉利区,吉利区,410300,1,河南,洛阳,吉利区
410307,河南省洛阳市洛龙区(2000年更名07取消),洛阳市,410300,1,河南,洛阳,洛阳市
410311,河南省洛阳市洛龙区,洛龙区,410300,1,河南,洛阳,洛龙区
410321,河南省洛阳市偃师县,洛阳市,410300,1,河南,洛阳,洛阳市
410322,河南省洛阳市孟津县,孟津县,410300,1,河南,洛阳,孟津县
410323,河南省洛阳市新安县,新安县,410300,1,河南,洛阳,新安县
410324,河南省洛阳市栾川县,栾川县,410300,1,河南,洛阳,栾川县
410325,河南省洛阳市嵩县,嵩县,410300,1,河南,洛阳,嵩县
410326,河南省洛阳市汝阳县,汝阳县,410300,1,河南,洛阳,汝阳县
410327,河南省洛阳市宜阳县,宜阳县,410300,1,河南,洛阳,宜阳县
410328,河南省洛阳市洛宁县,洛宁县,410300,1,河南,洛阳,洛宁县
410329,河南省洛阳市伊川县,伊川县,410300,1,河南,洛阳,伊川县
410381,河南省洛阳市偃师市,偃师市,410300,1,河南,洛阳,偃师市
410400,河南省平顶山市,平顶山市,410000,1,河南,平顶山,平顶山市
410401,河南省平顶山市市辖区,市辖区,410400,1,河南,平顶山,市辖区
410402,河南省平顶山市新华区,新华区,410400,1,河南,平顶山,新华区
410403,河南省平顶山市卫东区,卫东区,410400,1,河南,平顶山,卫东区
410404,河南省平顶山市石龙区,石龙区,410400,1,河南,平顶山,石龙区
410411,河南省平顶山市湛河区,湛河区,410400,1,河南,平顶山,湛河区
410412,河南省平顶山市舞钢区,平顶山市,410400,1,河南,平顶山,平顶山市
410421,河南省平顶山市宝丰县,宝丰县,410400,1,河南,平顶山,宝丰县
410422,河南省平顶山市叶县,叶县,410400,1,河南,平顶山,叶县
410423,河南省平顶山市鲁山县,鲁山县,410400,1,河南,平顶山,鲁山县
410424,河南省平顶山市临汝县(19860118--19880624),平顶山市,410400,1,河南,平顶山,平顶山市
410425,河南省平顶山市郏县,郏县,410400,1,河南,平顶山,郏县
410426,河南省平顶山市襄城县,平顶山市,410400,1,河南,平顶山,平顶山市
410481,河南省平顶山市舞钢市,舞钢市,410400,1,河南,平顶山,舞钢市
410482,河南省平顶山市汝州市,汝州市,410400,1,河南,平顶山,汝州市
410500,河南省安阳市,安阳市,410000,1,河南,安阳,安阳市
410501,河南省安阳市市辖区,市辖区,410500,1,河南,安阳,市辖区
410502,河南省安阳市文峰区,文峰区,410500,1,河南,安阳,文峰区
410503,河南省安阳市北关区,北关区,410500,1,河南,安阳,北关区
410504,河南省安阳市铁西区(2002年12月28日撤销),安阳市,410500,1,河南,安阳,安阳市
410505,河南省安阳市殷都区,殷都区,410500,1,河南,安阳,殷都区
410506,河南省安阳市龙安区,龙安区,410500,1,河南,安阳,龙安区
410511,河南省安阳市郊区(2002年12月28日撤销),安阳市,410500,1,河南,安阳,安阳市
410521,河南省安阳市林县,安阳市,410500,1,河南,安阳,安阳市
410522,河南省安阳市安阳县,安阳县,410500,1,河南,安阳,安阳县
410523,河南省安阳市汤阴县,汤阴县,410500,1,河南,安阳,汤阴县
410525,河南安阳市--浚县(19830901--19860117),安阳市,410500,1,河南,安阳,安阳市
410526,河南省安阳市滑县,滑县,410500,1,河南,安阳,滑县
410527,河南省安阳市内黄县,内黄县,410500,1,河南,安阳,内黄县
410581,河南省安阳市林州市,林州市,410500,1,河南,安阳,林州市
410600,河南省鹤壁市,鹤壁市,410000,1,河南,鹤壁,鹤壁市
410601,河南省鹤壁市市辖区,市辖区,410600,1,河南,鹤壁,市辖区
410602,河南省鹤壁市鹤山区,鹤山区,410600,1,河南,鹤壁,鹤山区
410603,河南省鹤壁市山城区,山城区,410600,1,河南,鹤壁,山城区
410611,河南省鹤壁市淇滨区,淇滨区,410600,1,河南,鹤壁,淇滨区
410621,河南省鹤壁市浚县,浚县,410600,1,河南,鹤壁,浚县
410622,河南省鹤壁市淇县,淇县,410600,1,河南,鹤壁,淇县
410700,河南省新乡市,新乡市,410000,1,河南,新乡,新乡市
410701,河南省新乡市市辖区,市辖区,410700,1,河南,新乡,市辖区
410702,河南省新乡市红旗区,红旗区,410700,1,河南,新乡,红旗区
410703,河南省新乡市卫滨区,卫滨区,410700,1,河南,新乡,卫滨区
410704,河南省新乡市凤泉区,凤泉区,410700,1,河南,新乡,凤泉区
410711,河南省新乡市牧野区,牧野区,410700,1,河南,新乡,牧野区
410721,河南省新乡市新乡县,新乡县,410700,1,河南,新乡,新乡县
410722,河南省新乡市汲县(19830901--19881007),新乡市,410700,1,河南,新乡,新乡市
410723,河南省新乡市辉县(19860118--19881010),新乡市,410700,1,河南,新乡,新乡市
410724,河南省新乡市获嘉县,获嘉县,410700,1,河南,新乡,获嘉县
410725,河南省新乡市原阳县,原阳县,410700,1,河南,新乡,原阳县
410726,河南省新乡市延津县,延津县,410700,1,河南,新乡,延津县
410727,河南省新乡市封丘县,封丘县,410700,1,河南,新乡,封丘县
410728,河南省新乡市长垣县,长垣县,410700,1,河南,新乡,长垣县
410729,河南省新乡市技术开发区,新乡市,410700,1,河南,新乡,新乡市
410781,河南省新乡市卫辉市,卫辉市,410700,1,河南,新乡,卫辉市
410782,河南省新乡市辉县市,辉县市,410700,1,河南,新乡,辉县市
410800,河南省焦作市,焦作市,410000,1,河南,焦作,焦作市
410801,河南省焦作市市辖区,市辖区,410800,1,河南,焦作,市辖区
410802,河南省焦作市解放区,解放区,410800,1,河南,焦作,解放区
410803,河南省焦作市中站区,中站区,410800,1,河南,焦作,中站区
410804,河南省焦作市马村区,马村区,410800,1,河南,焦作,马村区
410811,河南省焦作市山阳区,山阳区,410800,1,河南,焦作,山阳区
410821,河南省焦作市修武县,修武县,410800,1,河南,焦作,修武县
410822,河南省焦作市博爱县,博爱县,410800,1,河南,焦作,博爱县
410823,河南省焦作市武陟县,武陟县,410800,1,河南,焦作,武陟县
410824,河南省焦作市沁阳县,焦作市,410800,1,河南,焦作,焦作市
410825,河南省焦作市温县,温县,410800,1,河南,焦作,温县
410826,河南省焦作市盂县,焦作市,410800,1,河南,焦作,焦作市
410827,河南省焦作市济源县(19880625--19901231),焦作市,410800,1,河南,焦作,焦作市
410881,河南省焦作市济源市(2008年起撤消),焦作市,410800,1,河南,焦作,焦作市
410882,河南省焦作市沁阳市,沁阳市,410800,1,河南,焦作,沁阳市
410883,河南省焦作市孟州市,孟州市,410800,1,河南,焦作,孟州市
410900,河南省濮阳市,濮阳市,410000,1,河南,濮阳,濮阳市
410901,河南省濮阳市市辖区,市辖区,410900,1,河南,濮阳,市辖区
410902,河南省濮阳市华龙区,华龙区,410900,1,河南,濮阳,华龙区
410911,河南省濮阳市郊区,濮阳市,410900,1,河南,濮阳,濮阳市
410921,河南濮阳市--滑县(19830901--19860117),濮阳市,410900,1,河南,濮阳,濮阳市
410922,河南省濮阳市清丰县,清丰县,410900,1,河南,濮阳,清丰县
410923,河南省濮阳市南乐县,南乐县,410900,1,河南,濮阳,南乐县
410924,河南濮阳市--内黄(19830901--19860117),濮阳市,410900,1,河南,濮阳,濮阳市
410925,河南省濮阳市长垣县,濮阳市,410900,1,河南,濮阳,濮阳市
410926,河南省濮阳市范县,范县,410900,1,河南,濮阳,范县
410927,河南省濮阳市台前县,台前县,410900,1,河南,濮阳,台前县
410928,河南省濮阳市濮阳县,濮阳县,410900,1,河南,濮阳,濮阳县
411000,河南省许昌市,许昌市,410000,1,河南,许昌,许昌市
411001,河南省许昌市市辖区,市辖区,411000,1,河南,许昌,市辖区
411002,河南省许昌市魏都区,魏都区,411000,1,河南,许昌,魏都区
411021,河南省许昌市禹县(19860118--19880624),许昌市,411000,1,河南,许昌,许昌市
411022,河南省许昌市长葛县,许昌市,411000,1,河南,许昌,许昌市
411023,河南省许昌市许昌县,许昌县,411000,1,河南,许昌,许昌县
411024,河南省许昌市鄢陵县,鄢陵县,411000,1,河南,许昌,鄢陵县
411025,河南省许昌市襄城县,襄城县,411000,1,河南,许昌,襄城县
411081,河南省许昌市禹州市,禹州市,411000,1,河南,许昌,禹州市
411082,河南省许昌市长葛市,长葛市,411000,1,河南,许昌,长葛市
411100,河南省漯河市,漯河市,410000,1,河南,漯河,漯河市
411101,河南省漯河市市辖区,市辖区,411100,1,河南,漯河,市辖区
411102,河南省漯河市源汇区,源汇区,411100,1,河南,漯河,源汇区
411103,河南省漯河市郾城区,郾城区,411100,1,河南,漯河,郾城区
411104,河南省漯河市召陵区,召陵区,411100,1,河南,漯河,召陵区
411121,河南省漯河市舞阳县,舞阳县,411100,1,河南,漯河,舞阳县
411122,河南省漯河市临颍县,临颍县,411100,1,河南,漯河,临颍县
411123,河南省漯河市郾城县(2004年撤销),漯河市,411100,1,河南,漯河,漯河市
411200,河南省三门峡市,三门峡市,410000,1,河南,三门峡,三门峡市
411201,河南省三门峡市市辖区,市辖区,411200,1,河南,三门峡,市辖区
411202,河南省三门峡市湖滨区,湖滨区,411200,1,河南,三门峡,湖滨区
411219,河南省三门峡市义马市(19860118--19871231),三门峡市,411200,1,河南,三门峡,三门峡市
411221,河南省三门峡市渑池县,渑池县,411200,1,河南,三门峡,渑池县
411222,河南省三门峡市陕县,陕县,411200,1,河南,三门峡,陕县
411223,河南省三门峡市灵宝县,三门峡市,411200,1,河南,三门峡,三门峡市
411224,河南省三门峡市卢氏县,卢氏县,411200,1,河南,三门峡,卢氏县
411281,河南省三门峡市义马市,义马市,411200,1,河南,三门峡,义马市
411282,河南省三门峡市灵宝市,灵宝市,411200,1,河南,三门峡,灵宝市
411300,河南省南阳市,南阳市,410000,1,河南,南阳,南阳市
411301,河南省南阳市市辖区,市辖区,411300,1,河南,南阳,市辖区
411302,河南省南阳市宛城区,宛城区,411300,1,河南,南阳,宛城区
411303,河南省南阳市卧龙区,卧龙区,411300,1,河南,南阳,卧龙区
411321,河南省南阳市南召县,南召县,411300,1,河南,南阳,南召县
411322,河南省南阳市方城县,方城县,411300,1,河南,南阳,方城县
411323,河南省南阳市西峡县,西峡县,411300,1,河南,南阳,西峡县
411324,河南省南阳市镇平县,镇平县,411300,1,河南,南阳,镇平县
411325,河南省南阳市内乡县,内乡县,411300,1,河南,南阳,内乡县
411326,河南省南阳市淅川县,淅川县,411300,1,河南,南阳,淅川县
411327,河南省南阳市社旗县,社旗县,411300,1,河南,南阳,社旗县
411328,河南省南阳市唐河县,唐河县,411300,1,河南,南阳,唐河县
411329,河南省南阳市新野县,新野县,411300,1,河南,南阳,新野县
411330,河南省南阳市桐柏县,桐柏县,411300,1,河南,南阳,桐柏县
411381,河南省南阳市邓州市,邓州市,411300,1,河南,南阳,邓州市
411400,河南省商丘市,商丘市,410000,1,河南,商丘,商丘市
411401,河南省商丘市市辖区,市辖区,411400,1,河南,商丘,市辖区
411402,河南省商丘市梁园区,梁园区,411400,1,河南,商丘,梁园区
411403,河南省商丘市睢阳区,睢阳区,411400,1,河南,商丘,睢阳区
411421,河南省商丘市民权县,民权县,411400,1,河南,商丘,民权县
411422,河南省商丘市睢县,睢县,411400,1,河南,商丘,睢县
411423,河南省商丘市宁陵县,宁陵县,411400,1,河南,商丘,宁陵县
411424,河南省商丘市柘城县,柘城县,411400,1,河南,商丘,柘城县
411425,河南省商丘市虞城县,虞城县,411400,1,河南,商丘,虞城县
411426,河南省商丘市夏邑县,夏邑县,411400,1,河南,商丘,夏邑县
411481,河南省商丘市永城市,永城市,411400,1,河南,商丘,永城市
411500,河南省信阳市,信阳市,410000,1,河南,信阳,信阳市
411501,河南省信阳市市辖区,市辖区,411500,1,河南,信阳,市辖区
411502,河南省信阳市浉河区,浉河区,411500,1,河南,信阳,浉河区
411503,河南省信阳市平桥区,平桥区,411500,1,河南,信阳,平桥区
411521,河南省信阳市罗山县,罗山县,411500,1,河南,信阳,罗山县
411522,河南省信阳市光山县,光山县,411500,1,河南,信阳,光山县
411523,河南省信阳市新县,新县,411500,1,河南,信阳,新县
411524,河南省信阳市商城县,商城县,411500,1,河南,信阳,商城县
411525,河南省信阳市固始县,固始县,411500,1,河南,信阳,固始县
411526,河南省信阳市潢川县,潢川县,411500,1,河南,信阳,潢川县
411527,河南省信阳市淮滨县,淮滨县,411500,1,河南,信阳,淮滨县
411528,河南省信阳市息县,息县,411500,1,河南,信阳,息县
411600,河南省周口市,周口市,410000,1,河南,周口,周口市
411601,河南省周口市市辖区,市辖区,411600,1,河南,周口,市辖区
411602,河南省周口市川汇区,川汇区,411600,1,河南,周口,川汇区
411621,河南省周口市扶沟县,扶沟县,411600,1,河南,周口,扶沟县
411622,河南省周口市西华县,西华县,411600,1,河南,周口,西华县
411623,河南省周口市商水县,商水县,411600,1,河南,周口,商水县
411624,河南省周口市沈丘县,沈丘县,411600,1,河南,周口,沈丘县
411625,河南省周口市郸城县,郸城县,411600,1,河南,周口,郸城县
411626,河南省周口市淮阳县,淮阳县,411600,1,河南,周口,淮阳县
411627,河南省周口市太康县,太康县,411600,1,河南,周口,太康县
411628,河南省周口市鹿邑县,鹿邑县,411600,1,河南,周口,鹿邑县
411681,河南省周口市项城市,项城市,411600,1,河南,周口,项城市
411700,河南省驻马店市,驻马店市,410000,1,河南,驻马店,驻马店市
411701,河南省驻马店市市辖区,市辖区,411700,1,河南,驻马店,市辖区
411702,河南省驻马店市驿城区,驿城区,411700,1,河南,驻马店,驿城区
411721,河南省驻马店市西平县,西平县,411700,1,河南,驻马店,西平县
411722,河南省驻马店市上蔡县,上蔡县,411700,1,河南,驻马店,上蔡县
411723,河南省驻马店市平舆县,平舆县,411700,1,河南,驻马店,平舆县
411724,河南省驻马店市正阳县,正阳县,411700,1,河南,驻马店,正阳县
411725,河南省驻马店市确山县,确山县,411700,1,河南,驻马店,确山县
411726,河南省驻马店市泌阳县,泌阳县,411700,1,河南,驻马店,泌阳县
411727,河南省驻马店市汝南县,汝南县,411700,1,河南,驻马店,汝南县
411728,河南省驻马店市遂平县,遂平县,411700,1,河南,驻马店,遂平县
411729,河南省驻马店市新蔡县,新蔡县,411700,1,河南,驻马店,新蔡县
411800,济源市,济源市,410000,1,河南,济源,济源市
411801,济源市,济源市,410000,1,河南,济源,济源市
412100,安阳市,安阳市,410000,1,河南,安阳,安阳市
412106,河南濮阳市(19820101--19860117),安阳市,410000,1,河南,安阳,安阳市
412121,河南省安阳地区林县(1982),安阳市,410000,1,河南,安阳,安阳市
412122,河南省安阳地区安阳县(1982),安阳市,410000,1,河南,安阳,安阳市
412123,河南省安阳地区汤阴县(1982),安阳市,410000,1,河南,安阳,安阳市
412124,河南省安阳地区浚县(1982),安阳市,410000,1,河南,安阳,安阳市
412125,河南省安阳地区淇县(1982),安阳市,410000,1,河南,安阳,安阳市
412126,河南省安阳地区濮阳县(1982),安阳市,410000,1,河南,安阳,安阳市
412127,河南省安阳地区滑县(1982),安阳市,410000,1,河南,安阳,安阳市
412128,河南省安阳地区清丰县(1982),安阳市,410000,1,河南,安阳,安阳市
412129,河南省安阳地区南乐县(1982),安阳市,410000,1,河南,安阳,安阳市
412130,河南省安阳地区内黄县(1982),安阳市,410000,1,河南,安阳,安阳市
412131,河南省安阳地区长垣县(1982),安阳市,410000,1,河南,安阳,安阳市
412132,河南省安阳地区范县(1982),安阳市,410000,1,河南,安阳,安阳市
412133,河南省安阳地区台前县(1982),安阳市,410000,1,河南,安阳,安阳市
412200,新乡市,新乡市,410000,1,河南,新乡,新乡市
412221,河南省新乡地区沁阳县(1982)3390,新乡市,410000,1,河南,新乡,新乡市
412223,河南省新乡地区济源县(1982),新乡市,410000,1,河南,新乡,新乡市
412224,河南省新乡地区孟县(1982),新乡市,410000,1,河南,新乡,新乡市
412225,河南省新乡地区温县(1982),新乡市,410000,1,河南,新乡,新乡市
412226,河南省新乡地区武陟县(1982),新乡市,410000,1,河南,新乡,新乡市
412227,河南省新乡地区修武县(1982),新乡市,410000,1,河南,新乡,新乡市
412228,河南省新乡地区获嘉县(1982),新乡市,410000,1,河南,新乡,新乡市
412229,河南省新乡地区新乡县(1982),新乡市,410000,1,河南,新乡,新乡市
412230,河南省新乡地区辉县(1982),新乡市,410000,1,河南,新乡,新乡市
412231,河南省新乡地区汲县(1982),新乡市,410000,1,河南,新乡,新乡市
412232,河南省新乡地区原阳县(1982),新乡市,410000,1,河南,新乡,新乡市
412233,河南省新乡地区延津县(1982),新乡市,410000,1,河南,新乡,新乡市
412234,河南省新乡地区封丘县(1982),新乡市,410000,1,河南,新乡,新乡市
412300,商丘市,商丘市,410000,1,河南,商丘,商丘市
412301,河南省商丘地区商丘市(1982),商丘市,410000,1,河南,商丘,商丘市
412321,河南省商丘地区虞城县(1982),商丘市,410000,1,河南,商丘,商丘市
412322,河南省商丘地区商丘县(1982),商丘市,410000,1,河南,商丘,商丘市
412323,河南省商丘地区民权县(1982),商丘市,410000,1,河南,商丘,商丘市
412324,河南省商丘地区宁陵县(1982),商丘市,410000,1,河南,商丘,商丘市
412325,河南省商丘地区睢县(1982),商丘市,410000,1,河南,商丘,商丘市
412326,河南省商丘地区夏邑县(1982),商丘市,410000,1,河南,商丘,商丘市
412327,河南省商丘地区柘城县(1982),商丘市,410000,1,河南,商丘,商丘市
412328,河南省商丘地区永城县(1982),商丘市,410000,1,河南,商丘,商丘市
412400,开封市,开封市,410000,1,河南,开封,开封市
412421,河南省开封地区杞县(1982),开封市,410000,1,河南,开封,开封市
412422,河南省开封地区通许县(1982),开封市,410000,1,河南,开封,开封市
412423,河南省开封地区尉氏县(1982),开封市,410000,1,河南,开封,开封市
412424,河南省开封地区开封县(1982),开封市,410000,1,河南,开封,开封市
412425,河南省开封地区中牟县(1982),开封市,410000,1,河南,开封,开封市
